date,value
"2026-01-22",798.84
"2026-01-23",798.84
"2026-01-24",798.84
"2026-01-25",798.84
"2026-01-26",798.84
"2026-01-27",798.84
"2026-01-28",798.84
"2026-01-29",798.84
"2026-01-30",798.84
"2026-01-31",798.84
"2026-02-01",790.23
"2026-02-02",790.21
"2026-02-03",790.2
"2026-02-04",790.17
"2026-02-05",790.2
"2026-02-06",790.2
"2026-02-07",790.2
"2026-02-08",790.2
"2026-02-09",790.2
"2026-02-10",790.2
"2026-02-11",790.2
"2026-02-12",790.2
"2026-02-13",790.2
"2026-02-14",790.2
"2026-02-15",790.2
"2026-02-16",790.2
"2026-02-17",790.2
"2026-02-18",790.2
"2026-02-19",790.2
"2026-02-20",790.2
"2026-02-21",790.2
"2026-02-22",790.2
"2026-02-23",790.2
"2026-02-24",790.2
"2026-02-25",790.24
"2026-02-26",790.24
"2026-02-27",790.24
"2026-02-28",790.24
"2026-03-01",803.63
"2026-03-02",803.63
"2026-03-03",803.66
"2026-03-04",803.66
"2026-03-05",803.66
"2026-03-06",803.66
"2026-03-07",803.66
"2026-03-08",803.66
"2026-03-09",803.66
"2026-03-10",803.66
"2026-03-11",803.66
"2026-03-12",803.66
"2026-03-13",803.66
"2026-03-14",803.66
"2026-03-15",803.66
"2026-03-16",803.66
"2026-03-17",803.66
"2026-03-18",803.66
"2026-03-19",803.66
"2026-03-20",803.66
"2026-03-21",803.66
"2026-03-22",803.66
"2026-03-23",803.66
"2026-03-24",803.66
"2026-03-25",803.66
"2026-03-26",803.66
"2026-03-27",803.66
"2026-03-28",803.66
"2026-03-29",803.66
"2026-03-30",803.66
"2026-03-31",803.66
