date,aportes_energia_gwh,precio_bolsa_kwh,precio_escasez_kwh,reservas_pct,gen_total_kwh,gen_hidro,gen_termica,gen_solar,gen_eolica,ratio_hidro,demanda_kwh,demanda_max,demanda_min,demanda_promedio,demanda_pico
2023-08-21,206192300.0,437.63,941.65,0.75,202286625,143642053,55667466,2929589,47516,71.01,8371008,9736241,7115971,8371008,9469635
2023-08-22,375386800.0,341.84,941.65,0.77,218532807,162556344,52974464,2690747,311251,74.39,9055654,10444749,7364452,9055654,10107984
2023-08-23,234825500.0,257.22,941.65,0.76,224318214,178531186,41802139,3883640,101250,79.59,9300084,10752332,7462249,9300084,10482280
2023-08-24,171939900.0,206.85,941.65,0.75,228522817,190614218,34056746,3574461,277393,83.41,9459995,10874171,7669069,9459995,10601296
2023-08-25,185529000.0,204.0,941.65,0.75,232991416,192545215,36243215,4055716,147270,82.64,9656101,10854424,7910663,9656101,10635279
2023-08-26,169558400.0,249.24,941.65,0.73,222381976,183859984,34232181,4226608,63203,82.68,9222038,10157174,7932488,9222038,9855557
2023-08-27,136816800.0,189.68,941.65,0.71,200982159,167313712,29162357,4176504,329586,83.25,8333752,9715643,6901983,8333752,9540801
2023-08-28,123925200.0,369.7,941.65,0.7,233226055,188950919,39949256,4177950,147931,81.02,9571322,10909840,7649278,9571322,10666258
2023-08-29,138709800.0,562.63,941.65,0.68,240018087,192272833,43096522,4208659,440073,80.11,9823773,11315822,7859166,9823773,11031493
2023-08-30,115233600.0,752.15,941.65,0.66,244988208,181108929,58757468,4334051,787760,73.93,9990782,11274320,8165658,9990782,11022775
2023-08-31,104909500.0,806.32,941.65,0.66,245800825,169929896,71285164,4052870,532895,69.13,9931605,11245148,8138950,9931605,10996416
2023-09-01,100726100.0,841.1,1034.1,0.65,244536122,164791954,74839425,4128397,776346,67.39,9971322,11199003,8193302,9971322,10956777
2023-09-02,109175200.0,896.8,1034.1,0.66,234915755,154870297,76304532,2941813,799112,65.93,9344486,10266930,8255584,9344486,9962851
2023-09-03,113959300.0,940.04,1034.1,0.66,201574026,124538993,73302287,3543789,188958,61.78,8289820,9656636,6989484,8289820,9463649
2023-09-04,147524400.0,967.96,1034.1,0.69,229147687,152955175,72029493,3785577,377442,66.75,9357379,10835291,7315203,9357379,10609275
2023-09-05,116252700.0,981.41,1034.1,0.67,240843015,155737670,80635360,3826058,643927,64.66,9767360,11109854,7888210,9767360,10833656
2023-09-06,102923700.0,943.88,1034.1,0.66,245465144,161915017,78316637,4531367,702122,65.96,9936832,11273899,8063711,9936832,11029429
2023-09-07,102282100.0,1003.02,1034.1,0.64,248326287,161747781,82051988,3892854,633663,65.14,9936311,11256925,8157301,9936311,10962989
2023-09-08,93512900.0,1020.75,1034.1,0.64,249257575,159133903,85616182,3850639,656851,63.84,9943514,11120920,8139664,9943514,10890880
2023-09-09,99672600.0,1043.46,1034.1,0.66,234412367,145999617,83908772,3767745,736234,62.28,9327467,10355095,8166120,9327467,9953158
2023-09-10,144484500.0,1041.53,1034.1,0.67,204361752,119519053,81182837,3073856,586006,58.48,8242985,9412521,7060171,8242985,9253598
2023-09-11,257835200.0,1056.72,1034.1,0.69,236843409,148841628,83195912,4397004,408864,62.84,9536050,11018704,7411900,9536050,10769495
2023-09-12,184491700.0,1056.52,1034.1,0.69,244618127,155313253,85128377,3811884,364614,63.49,9839146,11279935,7950956,9839146,10994772
2023-09-13,145306400.0,1057.72,1034.1,0.68,246621786,159960120,82819014,3607176,235475,64.86,9809718,11053498,8015311,9809718,10804387
2023-09-14,154476700.0,1058.74,1034.1,0.67,247628568,157392917,86005656,3772531,457465,63.56,9844802,11078574,8050726,9844802,10833331
2023-09-15,131802100.0,1060.08,1034.1,0.66,241058041,150606361,85927201,3963918,560562,62.48,9689381,10787902,7973910,9689381,10506981
2023-09-16,106285100.0,1053.41,1034.1,0.65,226303356,135293268,86093257,4281079,635752,59.78,9204380,10341453,7837741,9204380,10088134
2023-09-17,139260300.0,979.28,1034.1,0.66,207651888,124507459,79051261,3410108,683061,59.96,8382898,9635531,7152558,8382898,9454819
2023-09-18,111024900.0,1033.39,1034.1,0.66,235905420,145343308,86373314,3626536,562262,61.61,9405563,10718267,7426519,9405563,10492867
2023-09-19,98885900.0,1038.82,1034.1,0.65,243268877,151465464,87052424,4152060,598929,62.26,9669902,11112629,7752889,9669902,10781177
2023-09-20,91061000.0,1040.07,1034.1,0.64,243636218,148059842,90668318,4220350,687709,60.77,9780348,11150870,7966713,9780348,10861282
2023-09-21,92349700.0,1060.7,1034.1,0.64,249296732,151462921,92415812,4751505,666495,60.76,9923437,11277151,8058013,9923437,11029605
2023-09-22,89218000.0,1060.53,1034.1,0.63,250439131,162623911,83079712,4156681,578828,64.94,9961286,11218368,8185413,9961286,10808137
2023-09-23,110422100.0,1061.74,1034.1,0.64,233432772,143640349,85529276,3643320,619827,61.53,9292816,10362675,8088676,9292816,10029755
2023-09-24,106884600.0,1004.49,1034.1,0.65,212915625,118913801,89492267,3969288,540268,55.85,8449184,9805302,7177185,8449184,9633328
2023-09-25,121821100.0,1038.27,1034.1,0.64,244076630,156074217,82668688,4738600,595125,63.94,9682288,11136212,7602203,9682288,10931553
2023-09-26,109394600.0,1062.07,1034.1,0.62,247139273,159671200,82390436,4402896,674740,64.61,9815501,11166561,7990113,9815501,10924282
2023-09-27,90163500.0,1041.74,1034.1,0.61,249634022,158670385,86064899,4474953,423785,63.56,9906786,11252316,8070373,9906786,11004588
2023-09-28,97944800.0,1042.63,1034.1,0.61,245885836,156417836,85081696,4020434,365870,63.61,9783909,11054134,8058830,9783909,10825966
2023-09-29,94631900.0,1032.23,1034.1,0.62,244573220,155008154,84116625,4984907,463534,63.38,9781343,11027137,7913192,9781343,10830507
2023-09-30,95552600.0,1016.05,1034.1,0.61,238909915,150510062,83134090,4709170,556592,63.0,9486592,10603183,8147670,9486592,10298303
2023-10-01,133645500.0,1056.92,1039.99,0.62,216757762,129283318,83028306,4064654,381484,59.64,8536968,9818273,7243261,8536968,9680251
2023-10-02,108228100.0,1063.61,1039.99,0.63,241084861,148567021,88364996,4014932,137911,61.62,9670653,11021664,7717464,9670653,10773885
2023-10-03,111560700.0,1063.69,1039.99,0.64,239649854,150447114,85191576,3915040,96124,62.78,9673082,10889201,8006330,9673082,10662964
2023-10-04,141244500.0,1058.05,1039.99,0.64,236099909,146223023,86842450,3013240,21197,61.93,9447033,10765225,7777884,9447033,10514933
2023-10-05,138341300.0,1058.79,1039.99,0.63,240233225,148726548,87752410,3744861,9405,61.91,9585502,10856639,7794246,9585502,10560723
2023-10-06,145582800.0,1087.53,1039.99,0.63,237821750,144862472,89007217,3868085,83975,60.91,9551185,10779151,7760862,9551185,10551811
2023-10-07,167576800.0,1101.05,1039.99,0.64,228006395,131564320,91936137,4356863,149075,57.7,9187534,10284931,7837753,9187534,9913076
2023-10-08,192754100.0,1047.6,1039.87,0.66,203612025,112343162,87534045,3536191,198626,55.18,8179206,9385094,7077960,8179206,9235072
2023-10-09,132377900.0,1072.09,1039.99,0.66,232482079,139419008,88564490,4244626,253956,59.97,9387558,10747570,7269129,9387558,10489544
2023-10-10,151323900.0,1068.39,1039.99,0.66,237897787,138432007,94824087,4097461,544232,58.19,9648656,10968932,7781481,9648656,10713423
2023-10-11,152375300.0,1047.67,1039.99,0.66,238358391,138742352,94313615,4771533,530891,58.21,9677093,11057628,7812313,9677093,10808379
2023-10-12,123860000.0,986.65,1039.99,0.65,243742641,144363206,93909560,4988953,480922,59.23,9858623,11097913,8021731,9858623,10786675
2023-10-13,130289000.0,1001.78,1039.99,0.64,242084964,143880040,93177725,4584956,442244,59.43,9792023,11034440,7980523,9792023,10750206
2023-10-14,136957300.0,1054.27,1039.99,0.65,226625862,130858764,91832001,3580312,354784,57.74,9145791,10177766,8009958,9145791,9863272
2023-10-15,122624600.0,1015.29,1039.99,0.64,202730549,106868637,91054371,4653565,153976,52.71,8239910,9372491,7017092,8239910,9234558
2023-10-16,121221100.0,1078.55,1039.99,0.65,204295568,116808276,83799541,3573217,114535,57.18,8272594,9704333,7011893,8272594,9507318
2023-10-17,117327000.0,1112.97,1039.99,0.66,233468901,126116177,101907232,5158978,286513,54.02,9466775,11054952,7311738,9466775,10767407
2023-10-18,114567000.0,1180.17,1039.99,0.66,240056555,134835657,100077184,4858023,285691,56.17,9687458,11073159,7840192,9687458,10836371
2023-10-19,110499700.0,1281.68,1039.87,0.65,245330314,140301745,100104575,4639914,284079,57.19,9803439,11129314,8004991,9803439,10895489
2023-10-20,107624900.0,1369.7,1039.99,0.64,235123627,138292149,92880028,3661168,290283,58.82,9575261,10850296,7920325,9575261,10487394
2023-10-21,107681700.0,1423.04,1039.99,0.64,222972177,122191910,96483196,4253025,44047,54.8,9068025,10148577,7754082,9068025,9806378
2023-10-22,109987000.0,1229.77,1039.99,0.64,202743904,109882615,89699746,3154885,6658,54.2,8191395,9470604,6904622,8191395,9328586
2023-10-23,142724300.0,1341.92,1039.99,0.64,232157336,130166941,96840606,4958871,190918,56.07,9507122,10907643,7390622,9507122,10643911
2023-10-24,177018000.0,1460.85,1039.99,0.68,231353403,135891850,91362338,3870752,228463,58.74,9534340,10825705,7832769,9534340,10570734
2023-10-25,151789800.0,978.99,1039.99,0.67,229959897,126490268,99791163,3593642,84824,55.01,9388175,10511288,7775813,9388175,10202588
2023-10-26,198510400.0,771.0,1039.99,0.69,224786062,132020480,88641238,4058599,65745,58.73,9221812,10531825,7411197,9221812,10182229
2023-10-27,213546700.0,683.61,1039.59,0.69,226445831,148501664,74373275,3529882,41011,65.58,9171232,10411672,7504828,9171232,10083118
2023-10-28,192318900.0,547.28,1039.55,0.68,220041410,155007465,61325786,3678486,29673,70.44,8724929,9844258,7467203,8724929,9399178
2023-10-29,200642600.0,371.94,1039.55,0.68,198890255,146760064,47912493,4216194,1503,73.79,7836215,9149911,6823474,7836215,9005789
2023-10-30,224467900.0,566.88,1039.55,0.69,229690467,161531933,63174141,4965893,18500,70.33,9143359,10524667,7083032,9143359,10255190
2023-10-31,255567100.0,512.85,1039.59,0.7,229602101,165378518,60208496,3999228,15859,72.03,9202752,10355518,7432786,9202752,9952881
2023-11-01,277557900.0,444.82,1049.78,0.68,229636475,174276511,52679520,2637382,43062,75.89,9115538,10305564,7629855,9115538,9993671
2023-11-02,308069100.0,441.75,1049.78,0.7,228534250,171085773,52820165,4574986,53327,74.86,9106603,10425886,7279086,9106603,10123231
2023-11-03,320878000.0,333.84,1049.78,0.71,231682638,185136998,41892691,4479379,173569,79.91,9217222,10580035,7370222,9217222,10285698
2023-11-04,335305300.0,435.31,1049.78,0.72,221654675,181665453,35289379,4451493,248349,81.96,8918774,10143631,7567366,8918774,9796736
2023-11-05,258984000.0,302.14,1049.78,0.71,203108928,163682088,35012721,4141791,272329,80.59,8173831,9397379,6964428,8173831,9246625
2023-11-06,254521400.0,410.13,1049.77,0.7,207803316,168873039,34982096,3765030,183150,81.27,8306923,9736387,7008338,8306923,9520643
2023-11-07,254784000.0,587.95,1049.77,0.69,232716933,172936157,55567878,4134071,78826,74.31,9301844,10789557,7281576,9301844,10523838
2023-11-08,194584200.0,515.36,1049.77,0.67,239738009,185896447,48205773,5336336,299453,77.54,9637078,11086002,7691230,9637078,10823570
2023-11-09,180180200.0,618.79,1049.77,0.65,243855159,184048585,54340718,4969053,496803,75.47,9851692,11241432,7925827,9851692,10974197
2023-11-10,180031000.0,601.07,1049.77,0.65,241179818,164449200,71791246,4257874,681499,68.19,9748740,11065769,7994274,9748740,10783787
2023-11-11,173460600.0,603.33,1049.77,0.65,228525078,160528182,63091928,4303607,601361,70.25,9330052,10531176,8019573,9330052,10146753
2023-11-12,200091400.0,623.42,1049.77,0.66,208957265,144076468,60176066,4135905,568826,68.95,8411492,9538898,7278828,8411492,9386690
2023-11-13,157722700.0,670.66,1049.77,0.65,212820010,150515309,57419851,4307677,577173,70.72,8596928,10125396,7159591,8596928,9934036
2023-11-14,171323400.0,830.7,1049.77,0.65,241074566,151226996,84449843,4717073,680653,62.73,9652229,11109831,7588473,9652229,10860252
2023-11-15,236243400.0,800.75,1049.77,0.68,236109059,147633337,84380048,3484249,611425,62.53,9550605,10718018,7971024,9550605,10466304
2023-11-16,169218000.0,697.7,1049.77,0.67,236351673,166087347,64822260,5094552,347514,70.27,9675625,11126594,7755519,9675625,10836576
2023-11-17,190111200.0,661.96,1049.77,0.68,241229715,183462390,52318927,5319913,128484,76.05,9762877,11064067,7931322,9762877,10710462
2023-11-18,255460600.0,438.38,1049.77,0.7,224513788,160620105,59354726,4476831,62126,71.54,9095974,10236563,7866350,9095974,9890986
2023-11-19,224764800.0,362.15,1049.77,0.73,200925569,141020860,56102388,3717079,85242,70.19,8086483,9372891,6938224,8086483,9190477
2023-11-20,230662300.0,354.35,1049.77,0.74,231787563,166244981,60438694,4800912,302976,71.72,9292073,10769211,7221017,9292073,10428882
2023-11-21,201619800.0,322.81,1049.77,0.74,237271339,176596270,55530109,5017858,127102,74.43,9523518,11041369,7580862,9523518,10673872
2023-11-22,179661500.0,410.19,1049.77,0.74,236781902,177122328,54872717,4738774,48082,74.8,9545127,10876377,7718414,9545127,10613928
2023-11-23,157437700.0,411.79,1049.77,0.73,240877096,184937216,50516349,5166701,256830,76.78,9662203,10970436,7810065,9662203,10719479
2023-11-24,161893600.0,484.7,1049.77,0.71,237637240,184976384,46935595,5163249,562012,77.84,9659537,10832091,7933248,9659537,10557718
2023-11-25,195573100.0,377.85,1049.77,0.71,218771952,168295105,45075090,4822134,579623,76.93,9081833,10191905,7779126,9081833,9883529
2023-11-26,152716400.0,346.11,1049.77,0.7,201465775,153522361,41784807,5591575,567032,76.2,8328211,9640516,7032681,8328211,9524750
2023-11-27,137498000.0,513.31,1049.77,0.69,235584295,175127960,53913326,5862684,680326,74.34,9519261,10890571,7504019,9519261,10638888
2023-11-28,141733800.0,570.91,1049.77,0.68,239373912,170903144,61955369,5890736,624663,71.4,9700910,11024148,7820644,9700910,10766603
2023-11-29,123904500.0,528.4,1049.77,0.67,238410524,165647098,66995318,5206979,561130,69.48,9679078,11014169,7866477,9679078,10758073
2023-11-30,123471900.0,661.81,1049.77,0.66,240932815,157195280,77502906,5640011,594617,65.24,9702763,10991032,7907277,9702763,10721473
2023-12-01,108539500.0,704.21,1092.23,0.65,237645938,149668849,80726407,6664941,585741,62.98,9627453,10908094,7836061,9627453,10617561
2023-12-02,103783800.0,754.42,1092.23,0.64,225112517,132459529,85481358,6556620,615010,58.84,9151636,10375600,7831980,9151636,10029619
2023-12-03,99216000.0,737.21,1092.23,0.65,207636044,110821795,89508961,6679940,625348,53.37,8405542,9737861,7033157,8405542,9606574
2023-12-04,94405700.0,758.22,1092.26,0.64,237683804,144066973,86782715,6218323,615794,60.61,9570379,11026415,7614870,9570379,10794963
2023-12-05,92867600.0,802.51,1092.26,0.65,244158481,144350781,92615377,6575640,616682,59.12,9809475,11153974,8005782,9809475,10876665
2023-12-06,100058900.0,812.43,1092.26,0.64,245513159,142361046,96692621,5879569,579924,57.99,9759903,11044465,7947517,9759903,10753965
2023-12-07,99459500.0,808.63,1092.26,0.63,239010448,137128123,95100850,6257800,523675,57.37,9515100,10710929,7965980,9515100,9961003
2023-12-08,97799900.0,798.03,1092.26,0.63,221151327,113383916,100849589,6245687,672134,51.27,8751613,9916827,7460105,8751613,9753040
2023-12-09,93255400.0,883.11,1092.26,0.63,229949136,123214721,99952762,6106588,675066,53.58,9134961,10424439,7675981,9134961,10153635
2023-12-10,120248400.0,901.0,1092.26,0.64,210591354,104681903,99587501,5611724,710226,49.71,8594604,9910502,7364622,8594604,9745672
2023-12-11,97586700.0,946.28,1092.26,0.64,239292431,133048921,99224332,6337917,681261,55.6,9679714,11085784,7637736,9679714,10869927
2023-12-12,102419800.0,902.14,1092.26,0.63,244060641,135422033,101467529,6503074,668005,55.49,9869128,11179257,8000519,9869128,10942428
2023-12-13,87087200.0,910.48,1092.26,0.62,243398904,136912450,99797865,6061521,627068,56.25,9825413,11115296,8000417,9825413,10817817
2023-12-14,87007600.0,889.75,1092.26,0.61,244072904,137946897,99679903,5940723,505381,56.52,9825984,11074684,8056636,9825984,10779270
2023-12-15,104304100.0,870.01,1092.26,0.63,238624217,132673374,101478909,4243938,227996,55.6,9681650,10838406,8032939,9681650,10534074
2023-12-16,125186600.0,841.55,1092.26,0.64,227075093,120385221,101691972,4583444,414456,53.02,9140997,10194303,7873693,9140997,9909410
2023-12-17,165335300.0,776.82,1092.26,0.67,205981836,102027263,98796690,4845119,312764,49.53,8368768,9567138,7110374,8368768,9457515
2023-12-18,137040700.0,759.43,1092.26,0.66,228395689,140919836,82078193,5192397,205263,61.7,9447295,10699710,7524887,9447295,10524946
2023-12-19,128180200.0,688.01,1092.26,0.67,230562565,147487064,77578747,5312609,184145,63.97,9537266,10715258,7909579,9537266,10475275
2023-12-20,129011400.0,537.63,1092.26,0.65,232486862,158495835,67759038,5902546,329443,68.17,9565518,10745707,7841759,9565518,10518453
2023-12-21,129149600.0,531.53,1092.26,0.64,231568252,166102414,58846631,6145896,473311,71.73,9465028,10661514,7891412,9465028,10459853
2023-12-22,118919900.0,495.25,1092.26,0.63,232020067,171188974,54085671,6162310,583112,73.78,9487482,10608577,7853282,9487482,10369415
2023-12-23,114187600.0,503.94,1092.26,0.65,217698934,149594082,60843323,6670236,591294,68.72,8954178,9991790,7847509,8954178,9789412
2023-12-24,112835600.0,497.67,1092.23,0.66,201997989,120255610,74828153,6323637,590590,59.53,8239987,9594451,7089700,8239987,9195221
2023-12-25,111514600.0,429.75,1092.23,0.67,189087788,104649526,78161457,5777648,499157,55.34,7813710,8967113,6742846,7813710,8843302
2023-12-26,134318300.0,385.52,1092.21,0.67,223260794,142156623,75585579,5061754,456838,63.67,9046427,10360515,7178140,9046427,10158050
2023-12-27,134196000.0,421.36,1092.2,0.65,222760575,145790532,71773102,4782586,414354,65.45,9206728,10406184,7584934,9206728,10197572
2023-12-28,170482100.0,379.29,1092.2,0.65,221195607,144512173,70948292,5363079,372063,65.33,9182888,10365345,7605911,9182888,10145040
2023-12-29,159616600.0,334.03,1092.2,0.66,216746630,141586604,69233924,5499711,426391,65.32,8974127,10042472,7594343,8974127,9850831
2023-12-30,143280000.0,130.26,1092.2,0.67,204524171,163359831,34231422,6444875,488043,79.87,8474593,9560039,7323472,8474593,9373046
2023-12-31,143690800.0,183.92,1092.2,0.67,191311452,159313600,25283143,6217924,496784,83.27,7924271,9244059,6853577,7924271,8909365
2024-01-01,113953000.0,220.03,1001.74,0.66,176174153,143842058,25473672,6384629,473795,81.65,7289528,8402945,6328303,7289528,8275913
2024-01-02,107441500.0,391.32,1001.74,0.66,206709368,162277080,37060973,6947628,423688,78.5,8446605,9782444,6854304,8446605,9583539
2024-01-03,104709700.0,464.3,1001.74,0.64,214851371,165103786,41930748,7424881,391955,76.85,8909800,10207523,7349125,8909800,9986199
2024-01-04,96512400.0,560.73,1001.74,0.64,219416383,160142833,51347451,7443663,482436,72.99,9099033,10382521,7563345,9099033,10160899
2024-01-05,94223400.0,624.57,1001.74,0.62,221266999,159304712,54175562,7135848,650878,72.0,9172642,10337730,7683365,9172642,10132236
2024-01-06,92639100.0,627.31,1001.74,0.62,212245526,139845452,63835025,7909604,655445,65.89,8772378,9929120,7587072,8772378,9700666
2024-01-07,84182700.0,634.77,1001.74,0.64,196793110,130692881,57487397,7921827,691005,66.41,8156059,9303552,7013131,8156059,9143694
2024-01-08,79861500.0,637.57,1001.74,0.64,200547824,128702232,63270768,7868787,706037,64.18,8312006,9697945,7047469,8312006,9513760
2024-01-09,77384900.0,692.34,1001.74,0.64,223666918,146406027,68767526,7834972,658392,65.46,9268975,10571100,7447070,9268975,10376604
2024-01-10,80260100.0,664.83,1001.74,0.63,231052540,150372538,72559100,7539033,581870,65.08,9524092,10725322,7806644,9524092,10517232
2024-01-11,79514700.0,687.37,1001.74,0.63,232234666,150840190,73576066,7256103,562307,64.95,9616053,10818392,7924573,9616053,10590138
2024-01-12,84508800.0,665.04,1001.74,0.61,236977908,145462225,84126626,6890475,498581,61.38,9667326,10805838,7978559,9667326,10546064
2024-01-13,81670600.0,645.86,1001.74,0.62,227282733,122725898,97487851,6678525,390460,54.0,9183267,10263047,7970292,9183267,9980531
2024-01-14,75244100.0,613.22,1001.74,0.62,211338255,104613909,98774249,7445067,505030,49.5,8402439,9676334,7152065,8402439,9499790
2024-01-15,72823700.0,617.78,1001.75,0.61,235222823,135514967,91018297,7995963,693596,57.61,9542754,10894429,7604763,9542754,10649578
2024-01-16,71431100.0,609.53,1001.75,0.6,238281080,142690193,87038332,7855968,696587,59.88,9675147,10874718,7929313,9675147,10628197
2024-01-17,69539200.0,591.33,1001.75,0.6,235370932,157695013,70060824,6905325,709770,67.0,9746540,10970181,7981154,9746540,10735789
2024-01-18,65297000.0,552.98,1001.74,0.6,235536757,159396215,67865602,7569486,705454,67.67,9769123,10948465,8052202,9769123,10728195
2024-01-19,65100300.0,541.37,1001.74,0.58,236224880,162581531,65831980,7141202,670167,68.82,9793564,10989689,8006977,9793564,10697450
2024-01-20,63234700.0,525.99,1001.74,0.59,225607196,139012797,78788788,7157726,647886,61.62,9358885,10370377,8085778,9358885,10107450
2024-01-21,64067100.0,503.22,1001.74,0.59,205055656,126687100,70544837,7132364,691355,61.78,8501197,9752221,7350024,8501197,9584269
2024-01-22,65290200.0,502.69,1001.75,0.6,230553650,139922565,82081234,7849411,700440,60.69,9564859,11013197,7592491,9564859,10746068
2024-01-23,63370900.0,496.16,1001.74,0.59,234523506,145129637,80887479,7822219,684171,61.88,9731541,10987230,7973951,9731541,10724203
2024-01-24,59400500.0,490.78,1001.74,0.58,234814335,142657977,83455022,7984253,717083,60.75,9739841,11048972,7978527,9739841,10762737
2024-01-25,57323400.0,480.87,1001.74,0.57,234576727,141141248,85022469,7744804,668206,60.17,9732843,10967175,8031953,9732843,10670988
2024-01-26,57789800.0,446.63,1001.74,0.56,235294523,153134982,73774802,7685861,698879,65.08,9770195,11058532,7987744,9770195,10797692
2024-01-27,61824600.0,468.74,1001.74,0.55,225607581,153601789,63579861,7809979,615953,68.08,9330168,10363402,8086310,9330168,10094119
2024-01-28,58352500.0,535.14,1001.74,0.55,204524557,141565274,54863958,7518046,577280,69.22,8485140,9761271,7298266,8485140,9576691
2024-01-29,55824700.0,601.51,1001.74,0.54,236073790,165283167,63198049,7077158,515417,70.01,9610501,10963144,7629663,9610501,10652418
2024-01-30,56651300.0,631.7,1001.74,0.53,241170518,158576306,75684030,6470358,439825,65.75,9809977,11022896,8043238,9809977,10763536
2024-01-31,63838600.0,639.06,1001.75,0.52,238636706,157538246,74434992,6218467,445001,66.02,9746146,10899322,8035499,9746146,10654896
2024-02-01,73514800.0,693.54,980.51,0.52,236882145,150167832,80972568,5342532,399214,63.39,9638859,10806525,8031945,9638859,10556786
2024-02-02,78787200.0,691.16,980.51,0.52,228953001,139740639,84983912,3875272,353179,61.03,9483988,10419811,7956513,9483988,10191131
2024-02-03,117509800.0,670.84,980.51,0.52,216873532,128345504,81717840,6576774,233415,59.18,8984866,10069629,7760398,8984866,9781109
2024-02-04,119721800.0,625.2,980.51,0.54,198467976,115753341,76009970,6585339,119325,58.32,8212858,9495959,7108722,8212858,9306227
2024-02-05,122669400.0,626.9,980.51,0.55,223109439,149034149,68721419,5314684,39187,66.8,9236899,10548880,7446472,9236899,10258765
2024-02-06,128870700.0,560.1,980.51,0.55,225629419,169081453,50481116,5949118,117731,74.94,9342549,10574336,7658144,9342549,10291766
2024-02-07,114225000.0,562.86,980.51,0.55,222625734,155240627,62858099,4505167,21841,69.73,9207466,10295446,7680829,9207466,9992771
2024-02-08,96330500.0,437.62,980.51,0.53,222819955,167005949,50852614,4916096,45296,74.95,9227826,10451354,7486322,9227826,10164299
2024-02-09,91603500.0,516.85,980.51,0.52,226073202,166366338,51625712,7553280,527872,73.59,9372197,10577712,7577083,9372197,10301183
2024-02-10,96342400.0,536.0,980.51,0.51,219228315,160289808,49948483,8373498,616526,73.12,9078615,10169392,7789331,9078615,9879184
2024-02-11,82639600.0,545.39,980.51,0.51,203195078,144390968,49259630,8857087,687393,71.06,8411630,9773500,7155023,8411630,9570916
2024-02-12,77355200.0,573.82,980.51,0.5,230421015,158912514,62355873,8555129,597499,68.97,9552910,10924437,7658978,9552910,10638840
2024-02-13,68233400.0,597.06,980.51,0.5,234516642,158183004,67357465,8357763,618410,67.45,9730603,11093122,7955698,9730603,10800712
2024-02-14,75611500.0,606.8,980.51,0.49,236384563,151801480,76620690,7311233,651160,64.22,9794599,10972881,8092492,9794599,10730868
2024-02-15,67637200.0,598.25,980.51,0.49,237895639,142868536,86260597,8097477,669029,60.06,9858731,11093729,8086112,9858731,10847278
2024-02-16,73235800.0,539.36,980.51,0.47,239120721,153070467,78311838,7093112,645303,64.01,9905812,11066730,8205109,9905812,10821662
2024-02-17,71230200.0,567.74,980.51,0.46,229785738,146807379,74474473,7830306,673580,63.89,9492079,10543768,8218638,9492079,10268656
2024-02-18,72107300.0,551.47,980.51,0.47,205825219,121175509,76033727,8033964,582019,58.87,8641374,9977703,7419840,8641374,9802658
2024-02-19,61707200.0,575.78,980.51,0.46,232650127,154578077,70499307,7051087,521655,66.44,9679909,10975945,7833074,9679909,10712186
2024-02-20,63676500.0,581.77,980.51,0.46,235612759,151725440,76167972,7062296,657051,64.4,9753653,10955603,8089764,9753653,10692104
2024-02-21,65225100.0,601.15,980.51,0.46,230716136,145787964,78436165,6251756,240251,63.19,9557676,10782945,8026475,9557676,10489564
2024-02-22,70220400.0,518.44,980.51,0.45,228901899,131830667,90058342,6889737,123153,57.59,9484586,10703107,7830876,9484586,10418532
2024-02-23,67668200.0,570.83,980.51,0.44,230698862,131569697,90411446,8372719,345000,57.03,9558735,10782244,7813620,9558735,10439881
2024-02-24,59359400.0,586.29,980.51,0.43,222513610,123021604,90379818,8693154,419033,55.29,9218737,10245725,7892509,9218737,9982087
2024-02-25,63111300.0,551.67,980.51,0.44,202362489,101819030,91762432,8293815,487211,50.32,8382588,9610619,7212128,8382588,9438591
2024-02-26,63744900.0,564.37,980.51,0.44,228070109,131575538,88187976,7792240,514355,57.69,9450231,10807552,7589619,9450231,10522987
2024-02-27,62663900.0,536.65,980.51,0.43,233793423,135724377,88801781,8686864,580400,58.05,9691438,10894925,7955704,9691438,10637429
2024-02-28,60294700.0,490.74,980.51,0.42,236948431,141103105,86919776,8261155,664396,59.55,9735659,11011645,7912925,9735659,10744725
2024-02-29,60417100.0,496.38,980.51,0.42,239169179,137698516,92261969,8534199,674495,57.57,9803038,11095906,8034825,9803038,10805656
2024-03-01,61720800.0,482.26,990.9,0.4,236325994,139846642,87058987,8708299,712065,59.18,9667945,10799020,8087976,9667945,10555606
2024-03-02,63020800.0,493.85,990.9,0.4,227007488,139170404,77852658,9411223,573203,61.31,9183192,10251153,7942127,9183192,9977497
2024-03-03,64725800.0,474.67,990.9,0.4,203897645,116894000,77441968,8977390,584287,57.33,8305594,9665095,7153407,8305594,9481005
2024-03-04,73105800.0,486.58,990.9,0.39,236491628,151187920,75861428,8997592,444688,63.93,9542524,10865324,7604355,9542524,10611667
2024-03-05,70430900.0,542.14,990.9,0.38,240975018,147816651,83700148,8978952,479267,61.34,9744437,11096555,7991147,9744437,10818694
2024-03-06,67121900.0,544.96,990.9,0.38,243793545,141762089,92614995,8893076,523385,58.15,9885229,11220312,8119880,9885229,10941894
2024-03-07,60933600.0,563.05,990.9,0.38,244303040,139087940,96594476,8061821,558803,56.93,9976270,11295382,8226855,9976270,11002001
2024-03-08,69237000.0,542.46,990.9,0.37,246850279,140844467,97479753,7913376,612683,57.06,10010456,11161261,8287805,10010456,10847107
