date,aportes_energia_gwh,precio_bolsa_kwh,precio_escasez_kwh,reservas_pct,gen_total_kwh,gen_hidro,gen_termica,gen_solar,gen_eolica,ratio_hidro,demanda_kwh,demanda_max,demanda_min,demanda_promedio,demanda_pico,log_precio_bolsa,estres_hidrico,presion_termica,efecto_solar_demanda,termica_evitada,gen_renovable
2024-03-20,68679500.0,624.04,990.9,0.33,243302742,135595232,100224051,7046854,436606,55.73,9969164,11196611,8270128,9969164,10930583,6.436214468879049,294776620.58823526,1.4593008035978596,2660455,0.07031100678308237,143078692
2024-03-21,77489500.0,654.4,990.9,0.34,241564334,138096861,96167539,6719876,580058,57.17,9894285,11081294,8168522,9894285,10850687,6.483718785288537,274764397.14285713,1.2410395958027913,2682165,0.06987675883151426,145396795
2024-03-22,77256700.0,708.02,990.9,0.34,242817046,138939869,94116804,9156532,603842,57.22,9983964,11207509,8227368,9983964,10951014,6.562472341882306,268905154.28571427,1.218234829882265,2723646,0.09728902293272705,148700243
2024-03-23,63960200.0,718.15,990.9,0.33,233201092,127668726,97156256,7972244,403865,54.75,9564935,10616900,8266086,9564935,10360685,6.576678460877832,285753694.11764705,1.5190111113002913,2094599,0.08205589888050134,136044835
2024-03-24,56055600.0,655.88,990.9,0.33,215470325,112477176,94708660,8116371,168118,52.2,8739603,9848873,7558032,8739603,9673314,6.485977845381668,278554882.35294116,1.6895485609011667,2115282,0.08569829743448701,120761665
2024-03-25,70352000.0,741.01,990.9,0.32,220204567,112195514,99912860,7932616,163577,50.95,8933045,10268575,7702442,8933045,10054595,6.60801412048168,302766242.42424244,1.4201850491786296,2352153,0.07939534430907749,120291707
2024-03-26,77876900.0,836.1,990.9,0.31,237494737,126192304,102601475,8542910,158048,53.13,9546423,10907497,7870691,9546423,10438535,6.728748223156012,320629609.375,1.317482766809121,2567844,0.08326303220043345,134893262
2024-03-27,72693500.0,928.94,990.9,0.31,226190583,108439924,110156468,7440609,153582,47.94,9263484,10267163,7844160,9263484,10044969,6.834044151152212,344238962.5,1.5153551071917695,2200809,0.06754581975571494,116034115
2024-03-28,65809800.0,855.65,990.9,0.31,204985597,88029997,106559031,10205501,191067,42.94,8295329,9386700,7189373,8295329,9189045,6.751861414023461,332996971.875,1.6191969794894228,1999672,0.0957732142311503,98426565
2024-03-29,67556600.0,813.89,990.9,0.33,197104993,78966674,107477423,10384412,276484,40.06,7935192,9010104,6866373,7935192,8850778,6.70182522173583,316110067.6470588,1.5909240756502832,1984405,0.09661947238333513,89627570
2024-03-30,66343100.0,760.64,990.9,0.33,211905282,103087195,99041368,9414011,362707,48.65,8424916,9668881,7115311,8424916,9437479,6.634160184171829,291298141.1764706,1.4928661233366225,2322168,0.09505130123958605,112863913
2024-03-31,77779900.0,714.5,990.9,0.33,207208033,95088893,102445329,9259450,414360,45.89,8249707,9533614,7024855,8249707,9360848,6.571582997369922,301309791.1764706,1.3171182745527021,2335993,0.09038430546321634,104762703
2024-04-01,92990100.0,864.59,1012.06,0.32,232088184,117223750,104569555,9861246,433633,50.51,9362902,10692988,7417229,9362902,10436124,6.7622554061245435,316877439.3939394,1.1245235124542987,3018895,0.0943032214844634,127518629
2024-04-02,139612300.0,1031.77,1012.06,0.33,229845769,117813511,103730557,7857762,443939,51.26,9439938,10650727,7797422,9439938,10405698,6.9390310529856425,305089873.52941173,0.7429900965531684,2608276,0.07575166037379265,126115212
2024-04-03,123729300.0,1236.45,1012.13,0.34,231399315,117142970,106837667,7001703,416975,50.62,9544068,10804822,7787069,9544068,10557931,7.1199996494273465,305250477.14285713,0.8634791123567408,2770862,0.0655359025620065,124561648
2024-04-04,169249900.0,1087.99,1012.13,0.34,230716917,117444236,107140757,5762751,369173,50.9,9506106,10714360,7938620,9506106,10455402,6.992087236197178,306116448.57142854,0.6330329079483479,2516782,0.053786729789610035,123576160
2024-04-05,148355900.0,987.05,1012.13,0.33,237285414,123198462,104609826,9090898,386227,51.92,9627785,10831211,7783607,9627785,10623318,6.894720696711677,307675958.82352936,0.7051275028150044,2839711,0.08690290635888347,132675587
2024-04-06,138336700.0,657.82,1012.13,0.31,229557324,124243112,95040397,9818155,455660,54.12,9349734,10433222,8069837,9349734,10165838,6.488931337670984,297001240.625,0.6870222891899092,2096001,0.10330507033440664,134516927
2024-04-07,103202300.0,634.03,1012.06,0.31,212551102,108744449,92993393,10317829,495432,51.16,8647554,9981279,7330130,8647554,9806986,6.452096271929723,290604353.125,0.9010786784686128,2476856,0.11095227904038,119557710
2024-04-08,96362500.0,922.24,1012.06,0.3,236029425,117607645,108700909,9090189,630682,49.83,9723646,11046167,7840871,9723646,10791174,6.826805493371102,350648093.5483871,1.1280415916145639,2950303,0.08362569365794638,127328516
2024-04-09,91784300.0,994.58,1012.06,0.31,235700027,116360857,109150887,9504196,684087,49.37,9761034,11031087,8071736,9761034,10775512,6.902320537492091,341096521.875,1.1892108542614495,2703776,0.08707392284339455,126549140
2024-04-10,78443900.0,947.6,1012.15,0.3,239972033,116602332,112228034,10465967,675700,48.59,9841421,11216320,8050870,9841421,10959308,6.85393247228463,362025916.12903225,1.43067890007153,2908438,0.0932562616818516,127743999
2024-04-11,70623700.0,1030.83,1012.13,0.3,243654224,117719619,115117483,10182969,634153,48.31,10016134,11398839,8232004,10016134,11118180,6.938119581963556,371346719.3548387,1.6300120408586347,2886176,0.08845718865780632,128536741
2024-04-12,68514900.0,1036.73,1012.13,0.31,242244988,114770101,115802057,10998915,673916,47.38,10019151,11196032,8326531,10019151,10945805,6.9438268078866425,361881428.125,1.690173309890647,2619274,0.09498030682667143,126442932
2024-04-13,65146200.0,1020.01,1012.13,0.29,229654487,104742294,113135945,11104997,671251,45.61,9521830,10562305,8246184,9521830,10293611,6.927567710151827,377119816.6666667,1.7366468537436281,2047427,0.09815622171931103,116518542
2024-04-14,62796200.0,1036.66,1012.13,0.28,208483005,84711525,112786503,10316870,668106,40.63,8638598,9892757,7374923,8638598,9739817,6.943759285616325,388918975.8620689,1.7960720744874359,2364894,0.09147255774502949,95696501
2024-04-15,65502900.0,1080.84,1012.15,0.28,235808480,108768642,116180384,10317799,541655,46.13,9778103,11118372,7816089,9778103,10884631,6.985493795583651,400622013.7931034,1.7736677647299925,3068542,0.0888084421479581,119628096
2024-04-16,63683300.0,1100.05,1012.15,0.27,239668513,114056634,115235490,9845684,530705,47.59,9937532,11241544,8220629,9937532,10977619,7.00311091229889,411555321.4285714,1.809508743901325,2756990,0.08543968454996213,124433023
2024-04-17,67793900.0,1043.13,1012.17,0.26,239172232,111705130,119786114,7191337,489652,46.7,9918502,11134491,8311351,9918502,10865602,6.949981087694007,443652274.07407403,1.7669157878966133,2554251,0.06003481288294557,119386119
2024-04-18,84331800.0,1039.53,1012.15,0.27,236914451,108653271,120537232,7158045,565903,45.86,9829370,10988465,8172241,9829370,10750834,6.946523966910485,430490114.28571427,1.4293212118166432,2578593,0.059384513994941296,116377219
2024-04-19,123280100.0,1000.49,1012.06,0.29,232312833,104720636,120371135,6659062,562000,45.08,9632907,10730929,8083669,9632907,10491355,6.908245158971339,401237116.6666667,0.9764036046660929,2407686,0.05532108627769368,111941698
2024-04-20,140721300.0,976.53,1012.06,0.31,221879845,96885518,115137974,9306368,549986,43.67,9187970,10212236,7938440,9187970,9972854,6.8840054718110295,359806168.75,0.8181986179903211,2034414,0.08082796314595597,106741872
2024-04-21,173855300.0,647.58,1012.06,0.33,200261124,78218277,113810519,7635669,596659,39.06,8306483,9583676,7197428,8306483,9385202,6.47324233806531,334736820.58823526,0.6546278332922388,2187774,0.06709106504389928,86450605
2024-04-22,214617000.0,550.79,1012.06,0.34,220398030,96986404,117031094,5834937,545595,44.01,9150982,10394866,7480307,9150982,10121936,6.311353611279376,334374554.28571427,0.5453020657948715,2641629,0.04985800568643744,103366936
2024-04-23,192210300.0,449.78,1012.06,0.34,225864829,105833547,110489279,9016219,525785,46.86,9342368,10714285,7616729,9342368,10449328,6.10875857433034,315683654.28571427,0.5748353674343395,2832599,0.08160265864706513,115375551
2024-04-24,165158200.0,200.72,1012.07,0.34,230349316,107989887,111856476,9909493,593460,46.88,9568366,10946461,7827175,9568366,10687632,5.301910902058167,319589931.4285714,0.6772686752624534,2860457,0.08859114166450996,118492840
2024-04-25,168278300.0,235.25,1012.06,0.35,231663623,101004152,121926170,8079401,653900,43.6,9620417,10859191,7992068,9620417,10604107,5.460648778465489,338683805.5555556,0.7245507547642759,2612039,0.06626469882335598,109737453
2024-04-26,175197100.0,208.64,1012.06,0.36,224604765,99411627,118997666,5688622,506849,44.26,9317629,10338812,7821010,9317629,10105080,5.340610278738288,321615313.5135135,0.679221661321896,2284070,0.04780448342739358,105607098
2024-04-27,190925700.0,161.26,1012.06,0.36,217165538,101768788,106605479,8260937,530333,46.86,8997516,10023213,7744847,8997516,9775463,5.0830179692568755,288122916.2162162,0.5583610715667872,2030616,0.07749073499786314,110560058
2024-04-28,206187700.0,106.54,1012.06,0.37,194188787,88511828,98086322,7198013,392625,45.58,8056438,9256659,6869042,8056438,9084652,4.668520501488853,258121900.0,0.4757137381341674,2215610,0.07338447175759662,96102466
2024-04-29,303206200.0,137.81,1012.06,0.37,222354542,141568928,71828515,8533306,423793,63.67,9225350,10710997,7306508,9225350,10446588,4.925875924887054,189022407.89473683,0.2368965897237702,3140080,0.11880109008516895,150526027
2024-04-30,204872300.0,131.44,1012.06,0.37,233858165,143257230,80018138,10122348,460448,61.26,9473328,10672723,7755081,9473328,10396074,4.878550473729012,210574047.36842105,0.39057567865164944,2640993,0.12650066755489028,153840026
2024-05-01,212009400.0,149.08,965.3,0.37,217474203,171994780,35298171,9701898,479354,79.09,8735187,10093852,7397508,8735187,9892493,5.004483074611057,92889923.68421052,0.16649342356285418,2494985,0.27485553642834537,182176032
2024-05-02,230236700.0,193.27,965.3,0.36,232858240,193625636,31539155,7457943,235506,83.15,9456464,10761158,7694100,9456464,10515255,5.264088174997377,85240959.45945945,0.1369857840344924,2821155,0.23646615654521635,201319085
2024-05-03,199967600.0,277.6,965.3,0.37,232143913,185225751,39137041,7755324,25798,79.79,9500741,10608665,7838705,9500741,10391753,5.62618122863265,102992213.15789473,0.1957169101608615,2553048,0.19815815410883633,193006873
2024-05-04,316463600.0,320.61,965.3,0.4,217436815,185427638,26768001,4926650,314526,85.28,8972522,9907753,7870208,8972522,9657684,5.770225431204915,65287807.31707317,0.08458477030348903,1787476,0.18404997130529205,190668814
2024-05-05,350512500.0,312.59,965.3,0.43,199780883,161179843,29491012,8779950,330078,80.68,8185634,9597785,6909343,8185634,9409203,5.744892427712417,67025027.27272727,0.08413683368171795,2499860,0.2977161211790182,170289871
2024-05-06,257521500.0,304.52,965.3,0.42,232530517,192043312,31043846,8956450,486909,82.59,9507874,10953206,7560207,9507874,10684330,5.7187367664380115,72194990.69767442,0.12054855955503303,3124123,0.28850966827661534,201486671
2024-05-07,205696100.0,288.07,965.3,0.4,234567484,194736439,32000387,7252268,578389,83.02,9605522,10887304,7916771,9605522,10655990,5.663203506158285,78049724.3902439,0.15557118897455427,2739219,0.22663062710364637,202567096
2024-05-08,315640600.0,291.29,965.3,0.42,232616728,192010949,34014248,6114323,477208,82.54,9484589,10774835,7918872,9484589,10498238,5.67431933450556,79102902.3255814,0.10776258786809242,2579366,0.17975769507655454,198602480
2024-05-09,468731500.0,259.11,965.3,0.44,228513909,186583441,36018963,5443927,467579,81.65,9356290,10526385,7812178,9356290,10263291,5.557252681960304,80042140.0,0.07684348699235385,2451113,0.15114057694718816,192494947
2024-05-10,394791000.0,245.4,965.3,0.45,230411777,181683780,37794017,10533572,400408,78.85,9468132,10751120,7675803,9468132,10525781,5.502889532276811,82160906.52173913,0.09573170843374923,2849978,0.2787100328946237,192617760
2024-05-11,293322000.0,222.45,965.3,0.43,222593310,180141944,31817722,10253253,380391,80.93,9194670,10250048,7943102,9194670,10014664,5.4047023572520505,72313004.54545455,0.10847369747760585,2071562,0.32224974112698135,190775588
2024-05-12,288970400.0,142.86,965.3,0.42,199783804,164212694,26751326,8281638,538146,82.2,8266408,9277707,7223410,8266408,9118873,4.961865129726826,62212386.04651163,0.09257462323969991,1895463,0.30957858651273634,173032478
2024-05-13,335064900.0,192.78,965.3,0.41,207324979,168901329,27044119,10787926,591605,81.47,8568811,10097845,7162041,8568811,9892120,5.261549642355822,64390759.52380953,0.08071307653916278,2730079,0.39890098106353616,180280860
2024-05-14,261290000.0,225.17,965.3,0.41,231707878,189678023,31301640,10056025,672189,81.86,9582195,10928910,7788473,9582195,10689626,5.416855672471569,74527714.28571428,0.11979654743849154,2901153,0.32126191083719857,200406237
2024-05-15,374121300.0,211.18,965.3,0.42,231701671,191700837,31609969,7795242,595623,82.74,9585407,10829422,8025024,9585407,10598582,5.352710850378369,73511555.81395349,0.08449123029217735,2573558,0.24660706732717558,200091702
2024-05-16,337663700.0,217.8,965.3,0.42,233974323,191342649,32852501,9286138,493035,81.78,9675181,10954206,7974856,9675181,10703300,5.38357721049886,76401165.11627907,0.09729355243902868,2728444,0.2826615153999534,201121822
2024-05-17,249148000.0,262.8,965.3,0.41,234428646,188730304,34162814,10999271,536257,80.51,9672586,10872958,7965680,9672586,10650226,5.571393286610456,81340033.33333334,0.13711855548863103,2684546,0.3219661787238552,200265832
2024-05-18,244952200.0,259.67,965.3,0.4,226875912,181807202,34518493,9965553,584664,80.14,9312428,10369601,7993676,9312428,10105474,5.5594115940907205,84191446.3414634,0.14091930123134513,2111798,0.28870184776890906,192357419
2024-05-19,222439800.0,197.37,965.3,0.4,211724139,164037860,35412164,11673857,600257,77.48,8640415,9936411,7343484,8640415,9767229,5.285080139766016,86371131.70731707,0.15919886567422348,2423745,0.3296566871864513,176311974
2024-05-20,207462400.0,285.03,965.3,0.4,235355687,181894380,43304065,9518229,639013,77.28,9671356,10968194,7822891,9671356,10606377,5.652594437886767,105619670.7317073,0.20873211141521494,2783486,0.21979989130812796,192051622
2024-05-21,217396900.0,276.8,965.3,0.39,228625420,176371123,45871746,6092662,289890,77.14,9437013,10669658,7892266,9437013,10402686,5.623295223743515,114679365.0,0.21100459937099103,2510420,0.13281948908551489,182753675
2024-05-22,206367000.0,363.94,965.3,0.39,227574665,172142917,47901289,7208315,322144,75.64,9409385,10553851,7816611,9409385,10253799,5.896989018885097,119753222.5,0.2321169991708122,2437188,0.15048269054966995,179673376
2024-05-23,202814800.0,382.38,965.3,0.38,230199697,168450360,51822835,9714771,211731,73.18,9521540,10855662,7719115,9521540,10587389,5.946414878554258,132879064.1025641,0.25551801320456885,2868274,0.18746119953759383,178376862
2024-05-24,226819800.0,455.36,965.3,0.39,235695869,171379583,55952079,7963347,400859,72.71,9590621,10772831,7915836,9590621,10498926,6.121088314901487,139880197.5,0.24668075165095485,2583090,0.14232441403429505,179743789
2024-05-25,242552800.0,476.56,965.3,0.39,223832523,167538098,48435996,7471674,386755,74.85,9071415,10056454,7866870,9071415,9810797,6.166593633320432,121089990.0,0.19969258569807238,1943927,0.15425870143645437,175396527
2024-05-26,198248700.0,372.82,965.3,0.42,204038885,152117496,40772333,10602631,546426,74.55,8401249,9653795,7165007,8401249,9479675,5.9210957294411,94819379.06976745,0.20566254807389633,2314668,0.26004474014168527,163266553
2024-05-27,197166200.0,442.19,965.3,0.42,224626846,172604989,44012091,7530863,478903,76.84,9311872,10702024,7469635,9311872,10462568,6.091739653965923,102353700.0,0.22322330489088238,2992933,0.17110895342125523,180614755
2024-05-28,269604200.0,442.68,965.3,0.44,230539469,180964229,39793697,9201729,579815,78.5,9561801,10897064,7841599,9561801,10622441,6.092847161396585,88430437.77777778,0.14760043371876094,2780842,0.23123583538277845,190745773
2024-05-29,447210300.0,465.03,965.3,0.48,228380696,181314515,39980103,6424280,661799,79.39,9462525,10697618,7875291,9462525,10442783,6.142101919635312,81592046.93877551,0.08939888663253309,2567492,0.16068692567683165,188400594
2024-05-30,359839600.0,338.79,965.3,0.49,227823071,181414159,37612941,8203783,592188,79.63,9438246,10605021,7857562,9438246,10349958,5.825380446403688,75225882.0,0.10452696394580539,2492396,0.21811064393739793,190210130
2024-05-31,398208300.0,213.22,965.3,0.49,227867716,190415715,27657755,9334381,459865,83.56,9434577,10699851,7691370,9434577,10441887,5.362324496522329,55315510.0,0.06945549585617503,2750517,0.33749596315767627,200209961
2024-06-01,274562900.0,230.94,946.18,0.48,222308325,181901678,27484802,12367907,553938,81.82,9204522,10387543,7825051,9204522,10110134,5.44215793652371,56091432.653061226,0.10010384469240438,2285083,0.449990745795049,194823523
2024-06-02,218214700.0,239.97,946.18,0.47,205263268,160242663,33493741,10920713,606150,78.07,8501057,9759896,7298562,8501057,9561653,5.4805139155288405,69778627.08333334,0.15348984668086135,2263091,0.326052341359768,171769526
2024-06-03,236130600.0,249.63,946.18,0.48,206241969,162000454,34467840,9670704,102972,78.55,8542576,9940221,7269866,8542576,9730963,5.519979821580448,70342530.6122449,0.14596939089652342,2461097,0.2805717944445665,171774130
2024-06-04,571654500.0,306.1,946.18,0.49,224610572,178471105,38552649,7531319,55500,79.46,9302287,10591407,7648591,9302287,10341010,5.723911845951367,77105298.0,0.06744047135561695,2692419,0.19535152577060202,186057924
2024-06-05,336807100.0,402.68,946.18,0.49,226080012,176081577,41792807,8173204,32424,77.88,9364153,10692703,7690818,9364153,10433007,5.9981422018612225,83585614.0,0.12408529058892971,2742189,0.19556484455411563,184287205
2024-06-06,275483800.0,358.67,946.18,0.48,227246741,181761068,39889632,5333416,262625,79.98,9417637,10581420,7856196,9417637,10289066,5.882402745690731,81407412.24489796,0.1447984667526785,2432870,0.13370431359947582,187357109
2024-06-07,230699700.0,350.51,946.18,0.47,227652264,176930827,42300748,8038630,382059,77.72,9437221,10725485,7646263,9437221,10469478,5.8593892367381235,88126558.33333334,0.1833584864507475,2823215,0.19003516935362066,185351516
2024-06-08,243227300.0,371.48,946.18,0.48,219413451,165470314,45571362,7886045,485729,75.41,9170672,10260689,7873451,9170672,9974861,5.917495026907807,93002779.59183674,0.18736121238297998,2101410,0.17304825839859123,173842088
2024-06-09,281959700.0,302.84,946.18,0.5,197248530,143364902,44770350,8567958,545319,72.68,8157686,9365041,7117681,8157686,9136423,5.7132046132351055,87785000.0,0.1587827971203587,2018742,0.19137571648701168,152478179
2024-06-10,277395800.0,297.53,946.18,0.51,200350727,145214273,45370844,9251023,514587,72.48,8378032,9831018,7038438,8378032,9589355,5.695515060237774,87251623.07692307,0.16355995237289117,2550917,0.20389796575311744,154979883
2024-06-11,327983700.0,303.14,946.18,0.51,221626794,161825008,51517860,7762608,521319,73.02,9197669,10526550,7466804,9197669,10231901,5.71419474500351,99072807.6923077,0.15707445169661038,2765097,0.15067799495790402,170108935
2024-06-12,229893300.0,331.92,946.18,0.5,226057196,170069195,46663847,8766014,558141,75.23,9382499,10630945,7673105,9382499,10357877,5.804893976024612,91497739.21568628,0.2029804557027958,2684772,0.18785450355487185,179393350
2024-06-13,223460200.0,356.56,946.18,0.49,222723410,165059572,47703711,9385423,574704,74.11,9442490,10738650,7750774,9442490,10461487,5.876502528638301,95407422.0,0.21347743708509417,2710713,0.1967440814668678,175019699
2024-06-14,248330000.0,368.76,946.18,0.5,220684618,163551419,48267398,8235119,630682,74.11,9408222,10504436,7793488,9408222,10249083,5.910146025930394,94641956.86274509,0.19436796925716598,2455595,0.17061451767889957,172417220
2024-06-15,414058600.0,287.6,946.19,0.51,208762786,158795081,44089431,5402057,476218,76.06,8714183,9756216,7631010,8714183,9493631,5.661570625846892,84787367.3076923,0.10648113791989555,1862621,0.12252498512568727,164673356
2024-06-16,643404200.0,274.43,946.18,0.57,192666253,137822285,46886696,7692307,264965,71.53,7906919,9092316,6763650,7906919,8914801,5.614696219321766,80839131.03448276,0.07287284715755221,2151151,0.16406161005540654,145779557
2024-06-17,364806300.0,258.9,946.18,0.57,226607296,171769939,43222044,11263748,351565,75.8,9253020,10682198,7234137,9253020,10450909,5.556441886757492,74520765.51724139,0.1184794338297353,3216772,0.26060192200531,183385252
2024-06-18,324208600.0,236.44,946.18,0.56,227760575,178467507,39471061,9325591,496415,78.36,9432203,10623445,7813566,9432203,10181525,5.465694475956169,69247475.43859649,0.12174587866655641,2367959,0.23626400019335683,188289513
2024-06-19,341390000.0,308.55,946.18,0.57,224717194,178745083,37905578,7676170,390364,79.54,9252621,10426354,7526012,9252621,10143013,5.731883904767076,65354444.82758621,0.11103306449798452,2617001,0.20250765725013725,186811617
2024-06-20,364549600.0,314.52,946.18,0.57,223335410,177856073,36323008,8672190,484138,79.64,9260257,10575296,7607807,9260257,10270974,5.7510476671233155,62625875.86206897,0.0996380407504547,2663167,0.2387519712367442,187012401
2024-06-21,307908300.0,217.52,946.18,0.56,232705667,181218395,42185204,8803404,498663,77.87,9399574,10583064,7702163,9399574,10329281,5.382290800324215,74009129.8245614,0.1370057379518326,2627118,0.20868463244400495,190520462
2024-06-22,263890000.0,256.98,946.18,0.57,220518353,169288030,41682995,9052480,494847,76.77,9010573,10008181,7796322,9010573,9736250,5.548998260855335,71867232.7586207,0.15795594695533766,1939928,0.2171744084806188,178835357
2024-06-23,388481200.0,189.42,946.18,0.58,193375846,161964009,22024178,8761310,626350,83.76,8187665,9455428,6996881,8187665,9268990,5.243966771797955,37329115.25423729,0.05669303416306108,2272109,0.39780415878385295,171351669
2024-06-24,300617100.0,230.92,946.18,0.56,220659898,182380501,28763122,8958006,558268,82.65,9304226,10732397,7354618,9304226,10437833,5.442071330192733,50461617.543859646,0.09568025872220756,3083215,0.31144065962517353,191896775
2024-06-25,333435700.0,266.28,946.18,0.56,221356140,176374247,35785275,8697926,498693,79.68,9404951,10621834,7746966,9404951,10361315,5.584548386732503,62781184.21052631,0.10732286582593625,2614349,0.24305879323104843,185570866
2024-06-26,471128900.0,261.03,946.18,0.58,218295131,173710143,36563705,7780119,241164,79.58,9331519,10541348,7813583,9331519,10255268,5.564635343246042,61972381.355932206,0.07760870734610271,2441685,0.21278256093624645,181731426
2024-06-27,375340900.0,280.5,946.18,0.6,219066026,172381685,37952776,8462539,269026,78.69,9280086,10451558,7651938,9280086,10187259,5.636573724962751,62217665.57377049,0.1011154816831433,2535321,0.22297548872378956,181113250
2024-06-28,383568700.0,212.4,946.18,0.6,224328854,187190164,27453204,9305481,380006,83.44,9299813,10497731,7647511,9299813,10229023,5.358471289367784,45005252.4590164,0.07157310783811842,2581512,0.33895791037877,196875651
2024-06-29,333400400.0,198.77,946.18,0.6,214951694,182434055,23129377,8899169,489094,84.87,8902705,9992456,7658477,8902705,9722523,5.2921483774025075,37917011.475409836,0.06937417270832856,2064046,0.3847560881230788,191822318
2024-06-30,282234500.0,112.14,946.18,0.59,198089952,167435163,20882762,9187291,584735,84.52,8199186,9315314,7013814,8199186,9132996,4.719748090695527,34804603.333333336,0.07399081942855738,2119182,0.43994614122661835,177207189
2024-07-01,279201400.0,127.32,931.3,0.6,200797920,167961701,22714184,9515639,606396,83.65,8313997,9669277,7023054,8313997,9470556,4.846703602413892,37236367.21311475,0.08135411899312067,2447502,0.4189293606616306,178083736
2024-07-02,291625700.0,165.22,931.3,0.59,227884306,191671496,28589861,7322117,300832,84.11,9303076,10587401,7590222,9303076,10257330,5.10727791913436,47649768.333333336,0.0980361501128462,2667108,0.2561088612459899,199294445
2024-07-03,336697600.0,186.93,931.3,0.59,230504143,191643169,29372535,9253176,235263,83.14,9388146,10710477,7676281,9388146,10406458,5.23073421522424,48954225.0,0.08723713775436137,2730177,0.31502816100046654,201131608
2024-07-04,340458600.0,208.16,931.3,0.6,227905508,193515341,25674047,8541053,175068,84.91,9449288,10702244,7805317,9449288,10422079,5.338307014764196,42088601.63934426,0.07541018768387643,2616762,0.33267262723821345,202231462
2024-07-05,455697600.0,200.45,931.3,0.61,220425279,192327320,24476882,3595164,25914,87.25,9128142,10105651,7792486,9128142,9821290,5.300564839088516,39478841.93548387,0.0537129928845072,2028804,0.14687997650681256,195948398
2024-07-06,370462600.0,153.82,931.3,0.61,216080289,180563925,25058125,10161090,297150,83.56,8842660,10017188,7404055,8842660,9722896,5.035783087628908,40416330.64516129,0.06764009358126814,2318841,0.4055007944329117,191022165
2024-07-07,294943200.0,133.32,931.31,0.61,198873621,163791653,23753590,10721295,607084,82.36,8230882,9643428,7033699,8230882,9406170,4.8927522534395385,38312241.93548387,0.0805361504162966,2372471,0.4513547025373974,175120032
2024-07-08,255486500.0,180.51,931.3,0.6,226521669,189790961,27447896,8619661,663150,83.78,9416831,10795162,7503767,9416831,10486295,5.19578617790037,44996550.81967213,0.1074338405065088,2982528,0.31403721020958364,199073772
2024-07-09,256429700.0,242.8,931.3,0.6,231120311,192523380,28572613,9418996,605322,83.3,9573149,10878844,7905456,9573149,10573376,5.492238059185343,46840349.18032787,0.11142474092733899,2667920,0.3296511827724268,202547698
2024-07-10,220544200.0,207.61,931.3,0.58,231922900,191823702,29875761,9576509,646928,82.71,9610338,10848267,7844938,9610338,10524864,5.335661319688458,50636883.05084746,0.13546382477769162,2679926,0.32054442661579646,202047139
2024-07-11,197351200.0,334.69,931.3,0.58,233507344,185734777,39010130,8124911,637527,79.54,9633459,10854007,8021571,9633459,10568938,5.813204730268699,66118864.40677966,0.19766857157357762,2547367,0.2082769473396539,194497215
2024-07-12,195596200.0,298.63,931.3,0.57,232779613,181672485,41167817,9319429,619883,78.04,9571990,10723176,7948083,9571990,10464470,5.699205348913088,70978994.82758622,0.21047349994287465,2516387,0.22637655947662808,191611797
2024-07-13,222692400.0,269.87,931.3,0.58,221206249,169607920,40317257,10617444,663627,76.67,9131867,10292534,7835365,9131867,9994159,5.597940361567465,68334333.89830509,0.18104460151740875,2158794,0.2633473734746545,180888991
2024-07-14,201550700.0,229.39,931.3,0.57,203132562,158073707,33235669,11194106,629080,77.82,8429708,9262213,7270638,8429708,9042024,5.435423611766036,57302877.5862069,0.16489979362562476,1771386,0.33680999961788044,169896893
2024-07-15,209934400.0,287.53,931.3,0.57,227236599,175530926,39661998,11412069,631606,77.25,9432301,10766560,7572476,9432301,10522294,5.661327202619637,68382755.1724138,0.1889256730248798,2949818,0.287733076691369,187574601
2024-07-16,190165600.0,294.53,931.3,0.57,229920831,170208155,47638866,11442228,631582,74.03,9564029,10753371,7890036,9564029,10523680,5.685380865475649,82135975.86206897,0.25051253091772363,2633644,0.24018682056397353,182281965
2024-07-17,178222800.0,305.51,931.3,0.56,233617783,171625175,52096309,9359238,537059,73.46,9696741,10871175,8108259,9696741,10576582,5.721982511300152,91397033.33333333,0.2923100114446075,2468323,0.17965260879321396,181521472
2024-07-18,170867800.0,304.55,931.3,0.55,230279554,169365649,51387047,8989403,537454,73.55,9554031,10808505,7875339,9554031,10541378,5.718835277282493,91762583.92857142,0.30074154813989795,2666039,0.17493518989454307,178892506
2024-07-19,161896900.0,318.58,931.3,0.55,227123439,167942209,50586420,8016983,577827,73.94,9424840,10450103,7894339,9424840,10177799,5.763873620866492,90332892.85714285,0.31246070608850013,2283460,0.1584809291015073,176537019
2024-07-20,156788500.0,321.41,931.3,0.54,209364014,157991579,42432744,8487171,452519,75.46,8682034,9932310,7417187,8682034,9672422,5.7727175666961745,77150443.63636363,0.2706368370726371,2255235,0.20001465849074812,166931269
2024-07-21,239612100.0,328.92,931.3,0.56,202155256,151751269,40635210,9175173,593603,75.07,8381221,9707836,7142540,8381221,9510336,5.795814560102695,71289842.10526314,0.16958747004184066,2367796,0.22579365959241604,161520045
2024-07-22,223575300.0,400.95,931.3,0.57,229486356,171425314,48165862,9331712,563468,74.7,9517608,10891481,7674509,9517608,10618112,5.993836731253038,83044589.65517242,0.2154346288904247,2943603,0.19374119799327585,181320494
